,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,time_signature
18795,0.41,1954,0.994,['Geeta Dutt'],0.487,183205,0.102,0,0.114,2,0.188,-16.337,1,O Malik Kya Rang Dikhaye,0,0.0654,78.452,4
18796,0.517,1954,0.99,['Alan Mills'],0.774,111360,0.0237,0,0.00631,11,0.161,-22.571,1,Three Craw,0,0.414,120.249,4
18797,0.158,1954,0.966,"['Wolfgang Amadeus Mozart', 'Maria Stader', 'RIAS-Symphonie-Orchester', 'Ferenc Fricsay']",0.33,49000,0.185,0,0.0,2,0.329,-16.035,1,"Exsultate, jubilate, K.165: 2. Fulget amica dies - Recording 1954",0,0.0817,165.997,4
18798,0.304,1954,0.863,['Paul Claudel'],0.65,162067,0.174,0,0.000179,0,0.145,-14.599,1,La Vierge a Midi,0,0.309,111.193,4
18799,0.158,1954,0.947,"['Giuseppe Verdi', 'Arturo Toscanini', 'NBC Symphony Orchestra']",0.33,251827,0.138,0,0.000943,0,0.171,-17.088,1,Un ballo in maschera: Re dell'abisso affrettati,0,0.0466,102.435,4
18800,0.93,1954,0.911,['Al Haig Trio'],0.5,112173,0.366,0,0.000369,5,0.289,-15.873,0,"Just You, Just Me",0,0.0461,144.875,4
18801,0.107,1954,0.962,"['Giuseppe Verdi', 'Ugo Savarese', 'Francesco Albanese', 'Gabriele Santini', 'Ines Marietti', 'Mario Zorgniotti', 'Orchestra Sinfonica della RAI']",0.301,59627,0.121,0,1.11e-05,8,0.139,-15.175,1,"Verdi: La traviata, Act 3: ""Prendi, quest'e l'immagine"" (Germont, Violetta, Alfredo, Annina, Doctor)",1,0.204,90.764,4
18802,0.648,1954,0.911,['Jean Servais'],0.706,149373,0.201,0,0.0,1,0.277,-18.118,1,L'or: Chapitre XV 64,0,0.922,96.282,3
18803,0.458,1954,0.919,['Piatnitsky Chorus and Orchestra'],0.527,148507,0.241,0,0.0,0,0.198,-12.687,1,Leave-Taking,0,0.0246,70.357,3
18804,0.337,1954,0.949,"['Giuseppe Verdi', 'Hilde Gueden', 'Aldo Protti', ""Coro dell'Accademia Nazionale Di Santa Cecilia"", ""Orchestra dell'Accademia Nazionale di Santa Cecilia"", 'Alberto Erede']",0.465,170267,0.148,0,0.000226,3,0.197,-23.35,1,"Rigoletto / Act 1: ""Zitti, zitti...Soccorso, padre mio""",0,0.093,82.449,4
18805,0.12,1954,0.992,"['Richard Strauss', 'Irmgard Seefried', 'Erik Werba']",0.244,193080,0.0697,0,0.000991,2,0.0699,-20.147,1,"Fünf Lieder, Op.41: Wiegenlied",0,0.0428,100.283,3
18806,0.239,1954,0.961,['Blaise Cendrars'],0.469,1360600,0.191,0,4.08e-05,11,0.103,-13.014,1,Les Pâques a New York,0,0.0721,88.118,4
18807,0.531,1954,0.982,"['Giuseppe Verdi', 'Arturo Toscanini']",0.326,221133,0.219,0,3.83e-05,1,0.319,-19.326,1,Rigoletto: Act III: Bella figlia dell'amore (Quartet),0,0.05,68.888,3
18808,0.688,1954,0.735,"['Sunder Singh', 'Lakshmi Shankar']",0.579,157880,0.341,0,0.0353,8,0.182,-13.656,1,"Chin Se Aaya Chini Baba, Pt. 2",0,0.0921,123.334,4
18809,0.532,1954,0.979,"['Jean Giono', 'Taos Amrouche']",0.605,234267,0.253,0,7.99e-05,1,0.335,-15.247,1,La force de l'oralité,0,0.92,84.705,4
18810,0.362,1954,0.99,['C. H. Atma'],0.447,210040,0.227,0,0.889,3,0.122,-16.477,1,Bansuriya Kahe Bhaye Sanwariya,0,0.0467,73.156,5
18811,0.0346,1954,0.919,"['Richard Strauss', 'Fritz Reiner']",0.0631,654360,0.104,0,0.894,3,0.0844,-18.708,1,"Ein Heldenleben, Op. 40: The Hero's Retreat from the World and Fulfillment",1,0.036,63.614,4
18812,0.271,1954,0.989,['Stefan Wolpe'],0.444,363721,0.189,0,0.28,7,0.107,-15.556,1,Sonata for Violin and Piano: I. Un poco allegro,0,0.0825,77.137,3
18813,0.647,1954,0.105,['Bill Jenkins'],0.545,180240,0.302,0,0.917,7,0.108,-15.848,1,When You and I Were Young Maggie,0,0.0401,89.399,4
18814,0.0493,1954,0.945,"['Johannes Brahms', 'Wiener Philharmoniker', 'Wilhelm Furtwängler']",0.154,719333,0.116,0,0.899,4,0.124,-18.703,1,"Symphony No. 4 in E Minor, Op. 98: II. Andante moderato (Live)",0,0.0369,139.642,4
18815,0.0735,1954,0.956,"['Gustav Mahler', 'Fritz Reiner', 'Lisa della Casa']",0.304,581067,0.0598,0,0.0197,6,0.0938,-24.109,0,Symphony No. 4 in G Major: IV. Sehr behaglich,0,0.0435,115.868,4
18816,0.234,1955,0.853,['Judy Garland'],0.296,376588,0.318,0,1.26e-06,3,0.476,-8.98,1,Medley: You Made Me Love You/For Me And My Gal/The Boy Next Door/The Trolley Song,5,0.0457,76.839,4
18817,0.414,1955,0.929,['Erroll Garner'],0.519,202960,0.442,0,0.921,1,0.847,-13.589,1,"Red Top - Original Edited Concert - Live at Sunset School, Carmel-by-the-Sea, CA, September 1955",6,0.0425,140.227,4
18818,0.967,1955,0.884,['Trio Lissabet'],0.507,238000,0.516,0,4.77e-06,11,0.121,-18.978,0,Black Tears,5,0.0346,95.485,4
18819,0.127,1955,0.838,['Mel Tormé'],0.305,219467,0.192,0,0.0119,5,0.109,-12.12,1,All This and Heaven - 2015 Remastered Version,5,0.0336,76.345,3
18820,0.455,1955,0.71,['Judy Garland'],0.332,158134,0.349,0,0.0,5,0.132,-7.75,1,Rock-A-Bye Your Baby With A Dixie Melody,5,0.0327,88.559,4
18821,0.358,1955,0.846,"['Max Bruch', 'Jascha Heifetz', 'Sir Malcolm Sargent', 'The New Symphony Orchestra Of London']",0.355,391333,0.285,0,0.643,7,0.488,-14.762,1,"Violin Concerto No. 1 in G Minor, Op. 26: III. Finale - Allegro energico - Redbook Stereo",6,0.0389,104.648,4
18822,0.27,1955,0.889,['Teddy Wilson'],0.438,211413,0.148,0,0.92,0,0.19,-18.129,0,Get Out Of Town,3,0.0443,83.709,4
18823,0.396,1955,0.936,['Frankie Laine'],0.414,147187,0.181,0,0.0,2,0.272,-12.603,1,Your Cheatin' Heart,9,0.0356,116.745,4
18824,0.258,1955,0.969,['Billy Taylor'],0.501,169933,0.115,0,0.872,3,0.158,-16.185,1,Misty Blues,4,0.0393,69.07,4
18825,0.34,1955,0.932,['Erroll Garner'],0.504,255467,0.421,0,0.93,10,0.868,-11.936,0,"They Can't Take That Away from Me - Original Edited Concert - Live at Sunset School, Carmel-by-the-Sea, CA, September 1955",6,0.0376,101.866,4
18826,0.3,1955,0.672,['Billy May'],0.442,181667,0.187,0,0.103,7,0.304,-9.52,1,The Desert Song,5,0.0285,113.126,4
18827,0.45,1955,0.356,['Louis Armstrong'],0.418,310027,0.932,0,0.672,7,0.979,-10.073,0,Royal Garden Blues,5,0.5,124.251,4
18828,0.545,1955,0.994,['Don Shirley'],0.347,257600,0.235,0,0.946,10,0.152,-16.369,1,I Can't Give You Anything But Love,3,0.0285,77.941,4
18829,0.807,1955,0.779,"['Jim Brown', 'Sy Oliver']",0.674,125440,0.624,0,0.0,5,0.111,-8.754,0,I Want You to Be My Baby,2,0.0797,108.779,4
18830,0.0666,1955,0.993,"['B. Davis', 'J.A. Burke', 'M.A. Fisher', 'The Chordettes']",0.283,111320,0.0934,0,0.0,6,0.175,-9.683,1,Oh How I Miss You Tonight,2,0.0319,101.212,4
18831,0.644,1955,0.908,"['Raul Garces', 'Los Caballeros Del Tango']",0.512,154906,0.135,0,0.00229,4,0.114,-11.714,0,Un Dilema,7,0.0915,190.903,3
18832,0.519,1955,0.83,['Gigi Gryce'],0.534,248293,0.374,0,0.0187,10,0.218,-12.081,0,Speculation,4,0.0314,95.571,4
18833,0.257,1955,0.987,['Brownie McGhee'],0.701,195733,0.0815,0,0.000823,10,0.138,-16.215,1,Careless Love,4,0.0467,112.506,3
18834,0.652,1955,0.706,"['Kurt Weill', 'Lotte Lenya', 'Roger Bean']",0.545,274893,0.417,0,0.0,3,0.118,-11.623,1,Happy End: Bilbao-Song,5,0.279,164.795,4
18835,0.586,1955,0.0427,['Sugar Chile Robinson'],0.726,180000,0.158,0,0.000846,6,0.0999,-21.436,1,Lazy Boy's Boogie,2,0.127,91.197,4
18836,0.539,1955,0.638,['Louis Armstrong'],0.622,314200,0.276,0,0.0024,8,0.0673,-13.003,1,All That Meat And No Potatoes,2,0.118,109.266,4
18837,0.388,1955,0.974,['Talat Mahmood'],0.399,166293,0.189,0,0.0763,7,0.329,-12.856,1,Phir Mujhe Deeda-E-Tar,3,0.0315,77.014,3
18838,0.75,1955,0.626,['Nat Adderley'],0.662,200867,0.496,0,0.0141,0,0.0554,-11.023,1,Fort Lauderdale,2,0.0755,99.06,4
18839,0.703,1955,0.862,"['J.J. Johnson', 'Kai Winding']",0.524,230040,0.291,0,0.757,7,0.0983,-14.107,0,Give Me the Simple Life,3,0.069,173.173,4
18840,0.726,1955,0.97,"['Ghantasala', 'Raavu Balasaraswathi']",0.473,250227,0.496,0,0.179,2,0.379,-7.48,0,Madhiloni Madhura,3,0.0379,112.809,4
18841,0.774,1955,0.992,"['P. Leela', 'Jikki']",0.419,210880,0.325,0,0.456,8,0.299,-11.39,1,Raaga Sudharasa,2,0.136,69.173,5
18842,0.499,1955,0.794,"['Charles Mingus', 'John LaPorta']",0.439,515693,0.312,0,0.0529,8,0.12,-12.493,1,The Spur Of The Moment/Echonitus,3,0.0642,183.536,4
18843,0.652,1955,0.855,"['Raul Garces', 'Los Caballeros Del Tango']",0.599,153287,0.148,0,0.00326,2,0.0656,-12.098,0,Más Solo Que Nunca,7,0.0615,123.398,4
18844,0.363,1955,0.97,"[""Anita O'Day""]",0.578,218200,0.1,0,2.36e-05,9,0.1,-15.189,0,Frankie And Johnny,3,0.0538,137.168,4
18845,0.224,1955,0.975,['Archibald MacLeish'],0.715,52267,0.055,0,9.35e-06,8,0.284,-19.975,0,Words in Time,2,0.593,68.975,3
18846,0.539,1956,0.807,"['Leo Marini', 'La Sonora Matancera']",0.737,177600,0.201,0,0.000932,8,0.223,-12.216,1,Amor De Cobre,14,0.0464,94.757,4
18847,0.458,1956,0.38,['Duke Ellington'],0.439,229200,0.175,0,4.96e-05,0,0.399,-20.329,0,A Flat Minor - Outtakes,9,0.0554,164.044,5
18848,0.415,1956,0.935,"['J.J. Johnson', 'Kai Winding']",0.578,207173,0.334,0,0.867,2,0.107,-12.838,0,No Moon at All,8,0.0482,121.044,4
18849,0.34,1956,0.944,['Charles Mingus'],0.431,356067,0.11,0,0.0273,0,0.126,-20.589,1,Lady Bird - Live,10,0.0455,81.459,4
18850,0.936,1956,0.99,"['Johann Sebastian Bach', 'Glenn Gould']",0.256,47107,0.19,0,0.88,9,0.106,-25.277,0,"15 Inventions: No. 13 in A Minor, BWV 784",8,0.039,149.118,4
18851,0.885,1956,0.928,['Merle Travis'],0.728,130840,0.329,0,0.885,4,0.132,-11.861,1,On A Bicycle Built For Two - Instrumental,8,0.0562,97.599,4
18852,0.0657,1956,0.995,['Bud Powell'],0.488,134107,0.124,0,0.958,10,0.107,-18.423,0,Dusk In Sandi,11,0.0597,136.035,4
18853,0.457,1956,0.991,['Bud Powell'],0.375,231773,0.158,0,0.935,10,0.124,-18.988,1,Just One Of Those Things,8,0.047,57.71,5
18854,0.91,1956,0.434,['Small Island Pride'],0.583,161427,0.475,0,0.0,4,0.401,-17.366,1,Federation,10,0.174,91.964,4
18855,0.0629,1956,0.984,"['Giuseppe Verdi', 'Maria Callas', 'Renato Ercolani', 'William Dickie', 'Orchestra Del Teatro Alla Scala, Milano', 'Tullio Serafin', 'Orchestra Del Teatro Alla Scala Di Milan', 'Philharmonia Orchestra']",0.257,455387,0.0335,0,0.0258,4,0.05,-21.786,1,"Verdi: Rigoletto, Act 1 Scene 13: No. 6, Scene ed Aria, ""Gualtier Maldè! … Caro nome che il mio cor"" (Gilda, Borsa, Ceprano, Marullo, Chorus)",18,0.0505,67.756,4
18856,0.448,1956,0.81,"['Peter Palmer', 'Marc Breaux', 'Ralph Linn', 'Jack Matthew', 'Robert McClure', 'George Reeder']",0.424,214040,0.284,0,0.0,0,0.34,-12.478,1,If I Had My Druthers,5,0.0364,74.735,4
18857,0.107,1956,0.965,"['Doris Day', 'Paul Weston And His Orchestra']",0.198,242440,0.0595,0,0.0019,2,0.261,-17.006,1,I Remember You (with Paul Weston & His Music From Hollywood),8,0.0359,171.576,3
18858,0.495,1956,0.484,['Otis Rush'],0.28,176533,0.541,0,0.0012,11,0.112,-9.434,1,Checking on My Baby,7,0.0382,93.573,3
18859,0.151,1956,0.963,['Sarah Vaughan'],0.217,193573,0.159,0,3.43e-06,5,0.189,-14.871,1,It's Magic,9,0.0356,172.782,4
18860,0.0382,1956,0.992,"['Ludwig van Beethoven', 'Glenn Gould']",0.282,645867,0.12,0,0.879,3,0.127,-20.121,1,"Sonata No. 31 in A-Flat Major, Op. 110: III. Adagio, ma non troppo - Fuga. Allegro, ma non troppo - Remastered",9,0.0479,75.502,4
18861,0.334,1956,0.909,['Miles Davis'],0.462,424240,0.155,0,0.631,10,0.0967,-16.42,0,'Round Midnight,9,0.0399,66.555,4
18862,0.66,1956,0.802,['Dean Martin'],0.726,147960,0.266,0,0.000431,11,0.271,-14.933,0,Love (Your Spell Is Everywhere),8,0.0454,127.854,4
18863,0.368,1956,0.975,"['Dave Brubeck', 'Jay & Kai']",0.603,571493,0.272,0,0.204,10,0.764,-16.816,1,In Your Own Sweet Way (with Jay & Kai),7,0.0697,122.59,4
18864,0.916,1956,0.982,['Tito Puente'],0.64,159348,0.401,0,0.968,2,0.0896,-27.651,1,Swinging Mambo,6,0.0578,103.716,4
18865,0.0383,1956,0.955,"['Pyotr Ilyich Tchaikovsky', 'Jascha Heifetz', 'Fritz Reiner', 'Chicago Symphony Orchestra']",0.173,332453,0.0521,0,0.156,0,0.0946,-26.906,0,"Violin Concerto in D Major, Op. 35: II. Canzonetta - Andante",10,0.0444,105.078,5
18866,0.461,1956,0.939,"['Rosemary Clooney', 'Duke Ellington']",0.498,157000,0.177,0,5.69e-05,8,0.118,-13.34,1,I Let a Song Go Out of My Heart (with Duke Ellington & His Orchestra),8,0.0356,106.957,4
18867,0.507,1956,0.947,['Dizzy Gillespie'],0.563,226093,0.1,0,0.77,8,0.131,-16.576,1,They Can't Take That Away From Me,8,0.0473,80.717,4
18868,0.0791,1956,0.988,"['Ludwig van Beethoven', 'Glenn Gould']",0.331,415347,0.102,0,0.899,8,0.129,-21.962,1,"Sonata No. 31 in A-Flat Major, Op. 110: I. Moderato cantabile molto espressivo - Remastered",9,0.0398,135.496,3
18869,0.226,1957,0.873,['Marty Robbins'],0.612,124533,0.197,0,1.01e-06,2,0.109,-12.597,1,Half As Much,10,0.0288,105.045,4
18870,0.216,1957,0.933,['Julie London'],0.438,178560,0.147,0,1.41e-05,10,0.0946,-10.682,1,I Gotta Right To Sing The Blues - 2002 Remastered,10,0.0344,112.519,5
18871,0.498,1957,0.836,['Fred Astaire'],0.488,204880,0.254,0,4.04e-06,2,0.321,-14.69,0,Funny Face - Alternate Version,13,0.0814,131.194,3
18872,0.657,1957,0.391,"['Chet Baker', 'Art Pepper']",0.703,310267,0.266,0,0.000177,8,0.0972,-14.892,1,C.T.A.,13,0.0827,115.137,4
18873,0.684,1957,0.268,['Charles Mingus'],0.636,310278,0.45,0,0.0012,2,0.211,-14.018,1,East Coasting,11,0.0553,99.375,4
18874,0.398,1957,0.636,['The Modern Jazz Quartet'],0.55,340147,0.212,0,2.61e-06,0,0.114,-17.898,0,Bags' Groove,11,0.0526,62.497,4
18875,0.589,1957,0.688,['Sonny Rollins'],0.693,500000,0.301,0,0.361,1,0.079,-17.453,1,Woody 'N You - Live / Evening Take,10,0.127,109.337,4
18876,0.705,1957,0.56,['Sonny Rollins'],0.511,463227,0.531,0,0.0,8,0.949,-14.326,1,"Old Devil Moon - Live At The Village Vanguard, New York City, NY/1957/Evening Take",11,0.0599,105.554,4
18877,0.88,1957,0.563,['Jerry Lee Lewis'],0.526,111536,0.728,0,0.0,0,0.159,-7.227,1,Great Balls of Fire,12,0.0737,78.709,4
18878,0.176,1957,0.927,['Lena Horne'],0.33,241027,0.319,0,0.0,2,0.593,-10.704,1,Stormy Weather - Remastered 2002,10,0.0359,134.705,4
18879,0.438,1957,0.989,['Mildred Bailey'],0.55,189640,0.0531,0,3.09e-05,3,0.111,-19.666,1,Me And The Blues,12,0.0438,67.852,4
18880,0.449,1957,0.392,"['Ken Nordine', 'The Fred Katz Group']",0.652,228400,0.222,0,2.11e-06,10,0.107,-22.551,0,What Time Is It?,9,0.435,108.913,3
18881,0.327,1957,0.977,"[""Anita O'Day"", 'Oscar Peterson Quartet']",0.648,241000,0.0391,0,5.59e-05,9,0.0917,-22.378,1,I've Got The World On A String,15,0.0372,76.184,4
18882,0.256,1957,0.779,"['Johann Sebastian Bach', 'Glenn Gould']",0.192,228213,0.165,0,0.00267,2,0.178,-18.655,0,"The Art of the Fugue, BWV 1080: Contrapunctus VII à 4 per augmentationem et diminutionem - Excerpts",14,0.0357,136.704,4
18883,0.135,1957,0.961,['Ella Fitzgerald'],0.273,194627,0.13,0,1.01e-06,5,0.269,-15.126,1,Then I'll Be Tired Of You,10,0.033,105.857,3
18884,0.433,1957,0.777,['Cannonball Adderley'],0.594,373107,0.27,0,0.0142,10,0.0848,-11.627,1,Miss Jackie's Delight,11,0.0552,117.183,4
18885,0.384,1957,0.932,['Ruth Brown'],0.451,161267,0.0253,0,3.65e-05,3,0.205,-21.549,0,So Long,14,0.0475,116.646,4
18886,0.816,1957,0.648,['Ruth Brown'],0.77,176573,0.393,0,0.0,8,0.0868,-15.668,1,Daddy Daddy,14,0.0859,138.534,4
18887,0.71,1957,0.721,['Lee Morgan'],0.513,236733,0.653,0,0.226,2,0.0971,-7.428,0,Gaza Strip,10,0.0433,111.861,4
18888,0.368,1957,0.823,['The Modern Jazz Quartet'],0.512,369600,0.245,0,0.513,7,0.0834,-22.016,0,Night in Tunisia,10,0.0355,106.262,4
18889,0.963,1958,0.0288,['Arthur Lyman'],0.612,118093,0.467,0,0.0,7,0.185,-17.303,1,Anna,12,0.0735,97.459,4
18890,0.32,1958,0.952,"['Lupita P\x82rez', 'Alejandro Algara']",0.354,209453,0.219,0,4.25e-05,5,0.219,-16.141,1,Baile en el bosque/Eres t£ el Pr¡ncipe Azul,25,0.0369,106.019,4
18891,0.319,1958,0.982,['Woody Guthrie'],0.524,181173,0.129,0,0.00226,2,0.109,-17.328,1,Clean-o,8,0.051,111.177,4
18892,0.6,1958,0.523,['Gene Krupa'],0.475,216053,0.304,0,0.00161,8,0.346,-13.554,1,Sometimes I'm Happy,12,0.0364,147.815,4
18893,0.386,1958,0.901,['Billie Holiday'],0.562,191440,0.303,0,0.0,9,0.467,-14.694,0,"What A Little Moonlight Can Do - Live At The Newport Jazz Festival,1957",11,0.0854,117.052,4
18894,0.782,1958,0.828,['Charlie Parker And His Orchestra'],0.513,199680,0.484,0,2.88e-06,10,0.124,-12.417,1,Segment - Tune X,12,0.0434,124.175,4
18895,0.64,1958,0.345,['Johnny Cash'],0.789,132437,0.335,0,0.000297,6,0.147,-12.201,1,Ballad of a Teenage Queen (Un-overdubbed Take 2) (2017 Remaster),10,0.0515,97.793,3
18896,0.105,1958,0.983,['Judy Garland'],0.278,203093,0.16,0,0.000249,4,0.101,-16.789,1,More Than You Know,9,0.0344,67.995,5
18897,0.638,1958,0.506,['Ella Fitzgerald'],0.536,166093,0.28,0,1.31e-06,0,0.246,-10.533,1,You Hit The Spot,12,0.117,173.53,4
18898,0.324,1958,0.745,['Ella Fitzgerald'],0.701,170533,0.153,0,0.0,1,0.3,-13.614,1,As Long As I Live,11,0.0581,110.254,4
18899,0.354,1958,0.778,['Umm Kulthum'],0.384,2126600,0.444,0,0.00187,10,0.959,-10.201,1,Qesat Al Ams,19,0.086,126.955,4
18900,0.364,1958,0.866,"['Thelonious Monk Quartet', 'Johnny Griffin']",0.532,324733,0.238,0,0.0728,8,0.24,-18.783,1,"Coming On The Hudson - Live At The Five Spot / August 7, 1958",8,0.0486,117.109,3
18901,0.976,1958,0.722,['Juan Silos Jr. & Rondalla'],0.65,165667,0.716,0,0.926,0,0.296,-12.849,1,Itik-itik,12,0.0403,152.7,3
18902,0.664,1958,0.79,['Ella Fitzgerald'],0.583,242320,0.48,0,0.0,5,0.908,-5.256,0,"April In Paris - Live At The Newport Jazz Festival, 1957",10,0.046,113.99,4
18903,0.358,1958,0.951,['Ray Conniff'],0.361,174227,0.172,0,0.96,1,0.185,-16.315,1,Favorite Theme From Tchaikovsky's First Piano Concerto,19,0.0305,66.135,4
18904,0.631,1958,0.983,['Woody Guthrie'],0.56,175933,0.2,0,0.458,4,0.179,-15.286,1,Put your finger in the air,7,0.0668,112.586,4
18905,0.175,1959,0.94,"['Leonard Bernstein', 'Mormon Tabernacle Choir', 'Arthur Harris', 'Columbia Symphony Orchestra']",0.148,156133,0.209,0,0.000999,3,0.349,-18.426,1,Somewhere,12,0.0333,142.731,4
18906,0.22,1959,0.597,['The Kingston Trio'],0.387,137613,0.103,0,0.0,5,0.244,-16.776,1,Scarlet Ribbons,10,0.034,143.621,3
18907,0.0345,1959,0.974,"['Antonín Dvořák', 'Mormon Tabernacle Choir', 'Richard P. Condie']",0.154,220307,0.0985,0,0.797,1,0.107,-25.792,1,"Goin' Home from ""New World"" Symphony",10,0.0371,145.421,3
18908,0.131,1959,0.919,['Ella Fitzgerald'],0.254,189973,0.0981,0,0.00164,8,0.132,-18.117,1,Somebody From Somewhere,14,0.0364,129.957,4
18909,0.226,1959,0.84,['Ella Fitzgerald'],0.511,229493,0.246,0,0.0,10,0.195,-10.768,1,Boy What Love Has Done To Me,14,0.0386,80.828,4
18910,0.961,1959,0.215,['Bo Diddley'],0.73,169053,0.47,0,0.0,1,0.0884,-15.151,1,Dearest Darling,11,0.0468,105.893,4
18911,0.182,1959,0.488,['Duke Ellington'],0.302,227853,0.0306,0,1.72e-06,0,0.387,-24.706,1,Merrily Rolling Along - aka Hero to Zero / Sunswept Sunday) [Movie Strings & Rehearsal],12,0.0385,75.359,4
18912,0.0745,1959,0.99,['Bill Evans Trio'],0.394,370107,0.0206,0,0.904,0,0.0841,-20.427,1,Some Other Time - Album Version - (bonus track),13,0.0501,77.495,1
18913,0.79,1959,0.64,['James Moody'],0.534,158160,0.62,0,0.00133,8,0.221,-8.047,1,Cookie,13,0.0583,96.842,4
18914,0.0713,1959,0.992,['Oscar Peterson'],0.517,293800,0.0192,0,0.941,2,0.0677,-27.576,1,"Oh Bess, Where's My Bess?",14,0.049,82.999,3
18915,0.263,1959,0.657,['Julie London'],0.187,195907,0.377,0,3.05e-05,7,0.181,-11.117,1,Two Sleepy People,13,0.0381,75.485,4
18916,0.231,1959,0.6,['Ella Fitzgerald'],0.333,228587,0.228,0,0.00011,11,0.201,-14.612,1,The Half Of It Dearie Blues,13,0.0384,98.835,1
18917,0.37,1959,0.974,['Blossom Dearie'],0.546,213760,0.0821,0,0.00217,3,0.104,-19.952,0,Lonely Town,15,0.0423,120.005,4
18918,0.611,1959,0.768,['Donald Byrd'],0.416,398253,0.622,0,0.000147,5,0.159,-7.805,0,Fuego - Rudy Van Gelder Edition/2005 Remaster,13,0.0957,164.261,4
18919,0.203,1959,0.913,['Sons of the Pioneers'],0.283,150805,0.234,0,0.000573,0,0.15,-16.697,1,Twilight On The Trail,10,0.0344,105.615,4
18920,0.632,1959,0.403,['Duke Ellington'],0.606,157067,0.327,0,0.0132,0,0.092,-10.053,1,Happy Anatomy - Band-Studio,12,0.0429,91.697,4
18921,0.515,1959,0.909,['Blossom Dearie'],0.708,262267,0.151,0,0.000126,5,0.0988,-19.752,0,The Party's Over,13,0.0386,120.659,4
18922,0.496,1959,0.625,['Ella Fitzgerald'],0.555,139573,0.289,0,0.0,0,0.0448,-11.008,1,You've Got What Gets Me,12,0.0433,68.763,4
18923,0.0389,1959,0.917,['Harry Belafonte'],0.2,324533,0.0324,0,3.73e-06,2,0.0883,-21.938,1,Danny Boy - Live,13,0.0399,87.087,4
18924,0.544,1959,0.342,['Duke Ellington'],0.428,132000,0.313,0,9.49e-05,8,0.0953,-14.832,1,More Blues - P.I. Five,11,0.0359,94.394,4
18925,0.557,1959,0.531,"['Louis Prima', 'Sam Butera & The Witnesses']",0.419,209667,0.484,0,0.0,7,0.121,-9.985,1,Lazy River,10,0.618,72.124,4
18926,0.691,1959,0.349,['Bill Haley & His Comets'],0.456,208467,0.847,0,1.04e-05,1,0.0467,-10.116,1,The Saints' Rock And Roll,18,0.09,203.053,4
18927,0.22,1959,0.913,['Connie Francis'],0.243,192747,0.183,0,0.0,7,0.163,-13.144,1,Santa Lucia,13,0.0368,110.412,3
18928,0.233,1960,0.983,['Stan Getz'],0.271,182360,0.104,0,0.155,10,0.11,-15.526,0,Nature Boy,15,0.0473,42.651,3
18929,0.617,1960,0.657,['Bobby Vee'],0.486,141840,0.228,0,0.0,2,0.129,-12.364,1,Since I Met You Baby,15,0.0275,87.333,4
18930,0.635,1960,0.537,['Johnny Cash'],0.631,137040,0.362,0,0.00131,8,0.152,-9.253,1,Why Do You Punish Me (For Loving You),13,0.0287,124.276,4
18931,0.327,1960,0.964,"['John Bacchus Dykes', 'Mormon Tabernacle Choir', 'Richard P. Condie', 'Alexander Schreiner', 'The Philadelphia Brass Ensemble & Percussion']",0.179,186533,0.232,0,0.000447,8,0.107,-14.36,1,Ten Thousand Times Ten Thousand - Voice,10,0.0296,88.958,4
18932,0.526,1960,0.741,['Horace Parlan Quintet'],0.546,368707,0.447,0,0.000783,7,0.113,-9.394,0,Borderline - Remastered,11,0.0344,122.946,4
18933,0.813,1960,0.955,['Mohammed Rafi'],0.544,320232,0.387,0,0.211,0,0.327,-10.019,1,Teri Pyari Pyari Soorat Ko,14,0.0379,111.24,4
18934,0.119,1960,0.966,"['Ludwig van Beethoven', 'London Symphony Orchestra', 'Josef Krips']",0.269,615173,0.0384,0,0.535,5,0.109,-22.191,1,"Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Allegro ma non troppo",14,0.0344,105.4,4
18935,0.457,1960,0.703,['Bo Diddley'],0.542,249507,0.863,0,0.0,1,0.361,-7.454,0,She's Alright,12,0.122,118.603,4
18936,0.419,1960,0.991,"['A. L. Lloyd', 'Ewan MacColl']",0.424,283880,0.205,0,9.7e-05,9,0.203,-13.086,1,The Handsome Cabin Boy,12,0.038,166.755,3
18937,0.0636,1960,0.972,['Glenn Gould'],0.244,561813,0.0498,0,0.94,11,0.0895,-27.19,1,"Concerto No. 5 in E-Flat Major for Piano and Orchestra, Op. 73, Emperor: II. Adagio un poco mosso",12,0.0356,60.907,4
18938,0.386,1960,0.851,['Umm Kulthum'],0.356,2365307,0.42,0,0.00557,11,0.967,-8.269,1,Gadedt Hobak Leih,22,0.0401,119.832,4
18939,0.496,1960,0.969,"[""Lightnin' Hopkins""]",0.685,253393,0.221,0,0.026,10,0.0997,-13.098,1,In the Evening the Sun is Going Down,11,0.0469,114.236,4
18940,0.95,1960,0.382,['The Moody Blues'],0.445,129587,0.611,0,0.0,10,0.399,-9.02,1,I'll Go Crazy,13,0.0477,123.201,4
18941,0.434,1960,0.696,['Bo Diddley'],0.523,148893,0.913,0,3.92e-06,4,0.114,-5.641,1,I Love You So,12,0.053,114.066,4
